driver_id,first_completed_trip,lifetime_rating,lifetime_fares,lifetime_completed_trips
408b-c12b,12/1/10,4.86,16093.71,1710
44f6-7cb6,10/27/07,4.80,226422.10,10658
4dc8-40d3,12/11/11,4.73,1052.46,113
40fc-2862,6/2/11,4.78,33978.85,3472
4479-9fa7,11/11/09,4.91,61725.30,6350
417e-cd2e,3/25/12,4.64,660.36,64
4efe-6e55,2/6/11,4.89,4377.88,421
445a-68d8,11/11/11,4.91,25601.99,2708
45f5-5c57,7/24/09,4.69,71489.52,6883
4a57-3eae,6/20/11,4.77,20479.46,1896
4598-8a4e,5/5/12,4.62,122.08,7
4834-35d1,2/28/11,4.71,30188.98,3107
426b-46f2,11/3/11,4.84,25235.60,2997
437d-def1,10/27/07,4.76,159415.62,7390
424b-810c,9/2/11,,1781.46,279
46fc-3b45,1/15/10,4.71,61982.92,5882
41a5-ba3e,8/19/11,4.83,27555.69,2699
46e6-4453,11/9/10,4.67,13389.58,1194
40e3-1b31,2/1/12,4.27,665.41,60
4fbf-178f,1/10/10,4.75,45352.41,3800
4f90-3040,1/14/12,4.73,9257.77,1030
44be-ee69,11/23/10,4.73,3717.53,405
4ba7-a180,2/3/11,4.66,14879.94,1535
439e-fa45,6/21/11,4.77,35385.29,3812
4e17-e713,6/13/09,4.73,148687.75,13795
41f5-1cd3,10/30/11,4.77,4385.62,405
4954-a8b0,11/24/07,4.80,254731.82,9275
4456-eff4,5/21/11,4.80,12340.45,1440
43c1-0d4d,3/3/11,4.84,28477.59,2991
46a9-fecf,9/8/07,4.54,8701.67,383
4f9f-e773,4/30/11,4.85,2302.58,230
47ec-cbd3,8/30/09,4.76,12841.37,1356
47f9-4df7,12/29/11,,3611.24,610
4e06-ce64,7/9/09,4.82,105107.27,10385
4637-3684,9/7/10,4.81,47304.66,4647
4261-2ba7,4/8/11,4.78,28911.94,1976
4801-11c4,3/27/12,4.84,581.42,77
4d4e-82d8,8/9/11,4.86,9188.06,1109
48bd-78fd,8/29/11,4.93,3872.76,414
41f0-ee81,11/15/10,4.80,23820.90,2831
4785-6e0b,9/6/08,4.70,127500.53,11689
4162-c90b,12/19/09,4.76,85875.74,8828
43c1-4672,4/1/12,4.92,1277.80,108
42e6-6836,12/20/10,4.77,51022.68,5270
4331-d61e,2/13/12,4.95,7403.90,789
465b-31f7,2/27/12,4.34,5799.19,576
4b82-f8c2,3/5/10,4.78,96224.89,10033
47b2-47e6,4/24/09,4.65,198078.43,16476
40dc-ebdc,1/7/10,4.80,62215.62,6604
49e8-5837,1/18/12,4.63,4877.03,537
46e5-0b76,1/19/12,4.80,3787.90,384
4f89-fce9,3/13/12,4.62,2182.54,148
4336-2ab9,2/11/12,4.84,1989.30,240
473e-5e1b,10/20/10,4.78,30427.56,3281
43e5-a2da,12/23/11,4.85,18630.27,2337
47c2-5b9c,9/27/11,4.85,6630.94,756
4a52-6ea6,9/26/10,4.83,9226.44,978
4a02-fead,1/26/11,4.76,3941.90,383
4bde-ebc4,3/11/11,4.61,6565.07,697
4b90-ebb1,11/10/08,4.70,47609.26,4212
4d70-89ad,6/3/11,4.74,22469.62,2164
46cb-a3aa,12/31/11,4.88,12525.62,1435
4dfb-b8eb,11/15/11,4.78,9407.74,1124
43aa-f298,10/31/11,4.58,19484.29,2041
483e-d6a7,5/18/11,4.81,14338.80,1691
4090-aa91,10/11/11,4.62,6796.28,686
4155-948e,9/13/10,4.73,10008.90,1152
48fa-c2f4,6/29/11,4.90,1714.15,210
49f8-f910,6/10/09,4.73,111997.36,9810
4726-0dc9,2/16/12,4.75,1893.18,176
40e9-6e23,10/7/11,4.80,21818.86,2293
4362-0fd3,8/31/11,4.61,14931.18,1223
4687-d4f0,2/3/09,4.64,11552.34,1099
4aeb-f28a,9/17/11,4.80,18568.63,2015
4e36-c5f1,11/26/10,4.74,17276.34,1918
402d-4f1a,8/7/10,4.74,25382.41,2633
45ce-4eed,4/5/08,4.81,211978.26,8065
4a73-f8b4,11/26/08,4.78,57359.98,5126
4e41-9cfc,3/10/12,4.83,1548.03,137
404d-5d06,7/5/10,4.77,29228.32,2766
4e92-d6dd,7/21/10,4.78,4222.25,483
4fa9-b831,1/30/12,4.59,15777.90,1741
4bdb-8e32,11/29/08,4.78,90848.43,9328
4582-1b4e,1/25/11,4.56,11991.99,1254
43c9-9435,9/19/10,4.80,28679.42,2479
44aa-4935,4/11/10,4.79,18342.30,2021
40e0-7cc9,1/14/12,,3118.58,451
4b2d-221f,11/6/11,4.75,2552.85,247
4e2b-89c3,9/9/10,4.82,28692.44,3151
4ec1-3cbb,5/12/09,4.76,42626.19,3796
4592-3a57,8/19/10,4.75,17909.66,1937
406a-602a,5/16/11,4.86,4975.31,438
4de1-f712,11/16/11,4.79,21132.84,2499
4bf3-c8ad,6/10/11,4.85,13836.36,1341
4b61-a4aa,6/9/10,4.84,57414.61,5841
4b36-0caf,1/20/12,,4028.06,630
4182-ac50,8/20/11,4.79,19656.32,2088
45b0-cb6b,10/23/09,4.82,7483.66,856
4c53-1e0b,10/8/11,4.92,8383.48,983
47c1-243d,8/14/10,4.81,35554.80,4044
4eab-5a83,7/10/11,4.86,17177.42,2225
4889-36bc,7/2/10,4.74,87489.50,9684
41bb-5bc4,11/10/10,4.83,9134.45,1019
4960-6de3,6/28/11,4.85,23763.61,2485
4cdf-8c27,5/7/10,4.80,46375.42,4904
4e3e-81b8,8/9/11,4.93,11721.18,1502
403c-34e3,11/12/11,4.72,26493.61,2658
4ba0-db41,6/13/11,4.88,5182.04,666
4dea-2455,10/11/10,4.69,10833.34,1191
441a-f49c,11/7/11,4.77,26539.70,3245
4797-685f,2/15/12,4.86,5769.68,621
4cee-624e,4/1/11,4.72,36453.13,2948
4641-8979,3/19/12,,980.22,169
4cd0-4eac,11/26/11,4.67,5792.42,491
467a-a7f2,6/4/11,4.80,4231.22,481
4212-9ce3,11/10/09,4.84,114366.46,11347
407e-a455,6/13/10,4.83,30222.79,2715
435a-054d,8/29/11,4.81,15930.26,1737
4df2-41f8,4/9/09,4.78,42768.92,3925
4b70-e5a7,1/22/12,4.93,4567.46,462
4c1c-2f23,3/25/12,4.95,532.22,59
496e-93aa,7/9/11,4.85,15059.42,1502
4656-7468,10/10/09,4.85,60874.87,4521
43af-fa4f,9/28/10,4.78,39464.88,3742
43c0-cffa,3/4/10,4.77,75696.73,7406
4c4a-f645,5/3/10,4.76,76319.06,8008
4a72-c223,5/3/07,4.75,143485.03,6424
4a9e-5d5b,6/13/11,,7076.86,1073
47c0-3efe,10/3/08,4.74,207655.02,9769
4e80-be76,7/12/07,4.68,214076.74,8568
4f11-b8c5,8/16/11,4.82,5512.01,721
42b7-ed1e,3/16/12,4.29,3816.05,369
43ee-2134,7/28/09,4.88,47906.52,4918
4b2e-0537,7/22/11,4.76,9857.25,873
4a3a-7afe,3/5/11,4.88,30284.18,3455
4f63-851a,8/10/10,4.76,100232.78,7481
470a-5b17,6/2/10,4.76,92370.58,8124
4cda-1c48,6/24/11,4.83,33624.12,4209
44b6-65a4,6/17/10,4.86,31471.47,3513
4965-ac21,3/30/11,4.89,7348.90,897
4d50-78d5,10/20/11,4.87,6494.36,689
4c68-38c2,4/11/11,4.84,7494.53,782
4d67-cf54,7/24/11,4.76,16238.24,1820
48c3-a849,2/9/10,4.88,31854.21,3753
4cf6-a8de,3/5/12,4.85,4405.66,402
497c-36b1,4/29/11,4.80,44797.34,3851
4835-7cb9,7/13/10,4.69,31337.14,3393
447f-beb5,4/19/12,4.80,1133.74,125
4a05-c47a,8/19/11,4.80,8953.18,1004
4c33-350d,3/5/09,4.70,51056.94,4261
4d17-80c4,4/23/12,,613.31,86
4b7c-d1a8,10/8/09,4.80,31076.95,3448
44cf-21ed,3/2/12,4.81,7470.14,862
4815-2603,4/2/12,5.00,268.81,31
4924-cc50,12/28/11,4.86,7285.82,720
4a6a-2010,8/29/11,4.90,3757.95,405
4d57-c693,6/13/10,4.80,16766.90,1537
4f6f-6307,2/19/11,4.82,32737.37,3622
4799-d8c1,4/10/11,4.82,23065.53,2511
4f04-ba92,10/25/10,4.85,33435.09,3932
4156-c87e,3/2/12,4.87,1476.34,163
477b-f64e,9/27/10,4.83,18482.64,2051
483a-69f7,4/4/12,4.57,1819.66,189
4bdf-c8ad,4/23/10,4.81,28453.64,3106
4982-39bb,4/13/12,4.91,246.25,25
49f4-7f98,2/7/12,4.77,8809.04,692
4b65-4bd2,2/3/12,4.91,756.25,91
4c87-6416,9/23/10,4.80,20328.00,2278
4c33-9dc1,9/27/11,4.78,8691.42,853
4a2d-84ee,3/24/12,4.75,3624.34,377
4c5b-18a4,11/10/11,4.74,9256.80,895
4a27-a7ed,8/3/10,4.69,23416.56,2445
4d7c-061e,3/19/11,4.82,19702.89,2259
47cb-62ed,9/21/11,4.76,29828.98,2967
43ea-8069,11/17/11,4.80,17438.90,1866
4677-5df9,4/10/11,4.81,33632.50,1250
4975-85cd,11/24/09,4.78,68049.43,5538
45ff-1506,1/3/11,4.88,19645.91,2161
4cff-a4da,5/13/11,4.89,4112.82,461
4064-9d21,8/4/10,4.75,73251.66,7485
4187-329b,2/5/10,4.84,72530.42,4279
4588-ce25,1/7/12,4.82,2772.77,306
4abd-60df,4/13/09,4.30,333.19,37
4063-9ea9,10/13/11,4.85,12771.41,1386
44dc-7e2f,1/7/11,4.65,12049.22,1219
4359-5819,2/8/10,4.76,59617.82,6474
4da5-773a,2/3/12,4.88,4680.15,592
4944-3fd2,12/9/08,4.82,132637.34,14264
4c28-3095,7/5/11,4.83,22699.69,2465
4b1d-b28b,12/17/10,4.68,21420.89,2179
403e-0033,9/4/11,4.86,7288.75,757
4c40-a459,7/28/10,4.78,15002.44,1521
4dbd-e6e5,8/23/10,4.87,8541.93,940
4652-e2bd,10/4/11,4.75,20652.46,2206
4d92-7c97,10/25/11,4.79,6652.56,689
452f-a5de,5/19/11,4.91,34799.36,3931
467d-7e77,10/8/11,4.82,7543.85,917
4758-cb18,2/20/10,4.91,24564.30,2583
47fb-3887,2/9/11,4.66,31904.88,3180
45f2-a36d,10/4/11,4.74,17594.62,1808
4fb0-ff17,7/11/11,4.84,16067.16,1243
41c5-a046,3/8/11,4.76,28417.90,3599
4958-0eca,11/8/11,4.92,3595.18,374
4ca2-ea23,6/14/11,4.84,25322.53,2617
4a0e-83b8,3/2/12,4.44,5382.52,553
46a5-3075,7/7/11,4.62,5653.14,567
4efe-d67c,3/22/12,4.73,672.30,68
42b5-ae79,9/15/11,4.80,30208.52,3611
4092-6bc9,6/6/09,4.72,20750.06,1979
421d-d2bc,4/22/11,4.85,44763.84,5367
4733-ef3e,10/23/10,4.75,46172.69,3388
43e8-f03e,12/27/08,4.80,266691.62,7988
4594-092d,10/31/11,4.79,15989.59,1735
440b-2464,8/7/10,4.84,48584.91,5252
42a0-19e8,11/22/11,4.85,21112.47,2121
48c9-7d81,11/30/11,4.79,21434.74,2394
4c53-f4b7,1/15/12,4.85,7140.27,791
4a97-070f,4/9/12,4.75,1893.58,175
4fa0-360f,9/26/10,4.78,32031.19,3571
4fa5-ebdc,2/1/11,4.83,46628.96,4973
4afe-7cc5,5/2/10,4.87,6726.84,492
4a03-0951,5/24/10,4.84,16082.61,1836
4b15-93f0,11/29/11,4.53,6701.08,753
4822-6328,4/9/10,4.65,7617.23,754
41c1-a21f,3/28/12,,1000.98,148
4022-8439,2/17/08,4.84,265851.24,9962
42d0-e254,11/24/10,4.59,14951.92,1533
4bce-8048,6/19/10,4.81,10453.04,989
4620-082c,9/3/10,4.80,53002.83,5684
4806-5a51,7/25/10,4.57,37444.96,3617
49f0-9df4,9/25/09,4.81,49690.14,5042
4e27-58a5,10/2/10,4.68,3099.27,277
42a6-3bfa,11/28/08,4.72,167062.33,18200
46d2-b5c9,2/27/11,4.75,50978.89,5224
46f5-abd6,12/25/09,4.74,79498.26,8222
4d3e-d82c,7/30/11,4.74,5796.34,637
4c8a-7cba,5/18/11,4.68,5216.97,490
49c3-73e6,4/16/10,4.84,14689.37,1643
4183-2c48,9/14/11,4.95,8403.54,618
479e-3f00,2/5/12,4.27,3505.98,363
4d87-b242,3/9/11,4.59,5302.42,589
4101-5ded,11/12/10,4.78,10234.24,1135
45bf-8b3c,7/23/11,4.80,7199.27,850
4f19-1943,9/1/09,4.80,51138.14,4979
4d1f-ebd1,5/30/10,4.72,39532.79,3665
41e3-898a,10/13/11,4.63,7791.63,762
4dde-f608,9/29/10,4.85,25514.06,1900
47b5-f32d,5/20/10,4.77,19490.23,1965
4ab1-055c,6/11/09,4.82,60444.27,6026
41bd-c154,4/24/12,4.50,129.07,20
429d-26eb,4/16/11,4.84,59153.81,6130
459f-eafe,9/24/11,4.87,6465.10,692
4b7a-2cbc,11/23/11,4.88,12291.10,1534
43cb-a536,5/1/12,5.00,138.03,16
4157-4a00,2/16/11,4.75,15151.26,1664
45c6-8cea,4/10/12,,435.50,60
42e5-2914,7/23/11,4.65,20015.35,1972
487d-bbc0,2/15/12,4.63,11146.84,1076
4e33-36eb,6/22/09,4.76,79710.78,7977
4c46-2ef1,10/18/10,4.92,8643.93,941
4856-668e,11/23/11,4.83,10126.09,1058
4fb6-d8e2,7/25/10,4.90,56688.89,5783
4c59-1911,9/30/11,4.78,11656.71,1218
4fa3-7c6c,9/25/09,4.84,88269.07,9684
49a4-441e,6/14/10,4.71,24439.74,2837
4207-85a2,4/9/12,4.86,2180.98,223
417d-a563,4/21/12,4.90,583.92,59
412b-fea5,6/8/11,4.89,24253.16,2846
4fe7-9c18,4/14/10,4.83,35834.94,3933
4436-519e,10/30/10,4.75,71459.69,5460
414a-ad7d,4/22/12,4.63,385.98,42
4451-0e97,8/3/11,4.64,10938.86,1192
4c00-5053,11/2/11,4.92,24585.03,2657
4f5b-d1b8,6/2/11,4.65,31387.56,3313
45ba-a68f,9/10/11,4.82,37845.16,3144
4125-7141,10/16/10,4.69,48181.21,5679
4aa3-ddc6,8/21/11,4.70,43848.42,4852
4ab8-15bb,8/13/11,4.69,4304.68,434
400c-22d5,1/24/12,,3596.66,542
4fa9-57fa,6/20/10,4.71,15164.90,1674
459b-33eb,2/16/12,4.69,7978.14,909
4e0c-0bfd,5/23/11,4.79,14932.46,1700
4e45-2208,4/28/10,4.76,2227.38,180
4b5f-79c4,4/9/09,4.90,144313.92,13515
4db5-e6f1,10/18/11,4.76,21453.86,2173
4d43-14b0,4/17/11,4.95,10653.02,1303
43e3-240d,1/18/11,4.90,39204.98,4490
474e-787d,3/10/10,4.76,50158.34,5512
4552-ed9d,1/22/11,4.76,17043.70,1780
4cf3-f2cf,9/4/11,4.88,7772.58,808
4fc0-9594,4/10/12,4.80,737.43,59
4c8b-0cc6,11/2/11,4.57,20764.86,2028
4de9-aaa0,4/23/12,4.92,843.26,86
449a-0c35,12/7/10,4.81,35457.95,3639
4768-d1bd,4/13/10,4.80,61029.66,6324
45d1-0f68,11/15/08,4.75,37824.78,3603
4158-2d6b,6/29/11,4.80,24527.66,2494
46aa-a84a,11/21/11,4.71,17517.14,1624
4cf0-8236,11/5/10,4.80,38086.06,4078
4684-d39c,9/28/11,4.54,745.30,66
435c-b7f5,6/28/09,4.84,15890.15,1561
4431-0f9d,6/14/11,4.85,23442.48,2624
4781-e4c6,10/15/10,4.78,32513.30,3997
4855-7fad,9/24/09,4.83,96655.92,9639
4f62-8755,10/21/11,4.63,8780.99,1007
4fc3-aae3,2/29/12,4.84,6168.33,673
4878-77ad,3/16/12,4.59,8106.31,823
43d0-201f,12/28/11,4.82,6632.73,548
4018-a1b9,3/31/12,4.93,1335.80,131
44a6-efd1,8/7/10,4.93,7567.26,868
49ce-90fd,9/12/11,4.71,27710.54,3307
4aa7-5b1a,5/5/11,4.85,24280.32,2044
43e6-67e1,12/26/09,4.62,18772.64,1982
4dbe-21d8,10/8/10,4.88,6727.66,697
4b16-5b98,4/12/12,4.93,1889.38,190
47d3-2118,2/3/11,4.83,45009.51,5343
417a-29c7,6/16/10,4.82,25398.57,2851
4358-d399,3/16/12,4.75,818.93,91
438b-a4df,12/22/11,4.58,16641.97,1915
4e47-31fb,10/22/08,4.76,8419.36,898
43e7-7773,8/14/10,4.70,46176.04,4674
4a50-e9ac,3/29/12,4.89,1567.94,167
4003-81ce,6/24/11,4.88,12519.52,1334
4fa7-cede,6/16/09,4.81,88796.84,5419
4d29-54a0,10/15/11,4.74,13746.93,1452
4b60-5d4e,12/26/11,4.77,17126.47,1707
4df8-6207,4/27/11,4.77,5435.06,555
413f-a8fe,2/24/12,4.82,2632.23,304
4b1d-8fd0,4/5/11,4.79,19997.86,2228
4652-f3f2,7/5/11,4.89,9244.98,994
4368-8eff,11/13/10,4.91,42342.13,4524
47e8-2048,12/19/09,4.82,33800.94,3221
4a33-af1f,9/22/10,4.82,64216.70,6603
49bc-f63a,6/13/09,4.80,20271.86,1190
4e23-b8e1,3/24/12,4.85,4945.50,556
4ef1-96a7,2/18/10,4.78,31584.43,1873
4aa7-310d,12/8/11,4.66,13309.05,1474
40df-2c5f,4/7/12,4.87,1795.96,160
4ecc-c44d,5/7/11,4.86,19286.18,1923
4d33-e0f1,11/21/11,4.85,11045.14,1352
4907-0a60,12/28/09,4.85,58797.84,6163
46c5-be9d,3/5/10,4.81,46657.79,4181
4f7e-b4bb,3/15/12,4.91,1288.87,124
4c7b-5c01,2/29/12,4.72,3978.37,378
4856-3bdd,10/8/08,4.84,26986.96,2910
4ffd-5114,9/22/10,4.82,12324.39,1355
45fd-a24b,2/12/11,4.86,9242.75,942
45f6-8a12,6/2/11,4.66,23644.57,2096
45a0-ea9d,11/20/10,4.82,44748.19,4857
4c00-d4a0,11/12/09,4.34,1052.67,89
4158-ac9e,2/11/12,4.63,7716.93,763
4c73-0412,12/23/09,4.82,42453.41,4558
4c9f-4ea0,4/27/12,4.85,997.72,102
48b4-df52,7/8/11,4.82,28608.20,2636
41ea-903a,7/22/11,4.73,4330.16,461
4c2f-ee70,10/18/07,4.73,244746.13,7625
4314-9a1f,1/13/10,4.73,86211.18,8198
485d-eca4,1/27/10,4.88,93264.18,3271
40ac-7692,6/5/11,4.92,10037.82,1209
455e-2f45,6/26/10,4.76,8534.00,899
455e-6f55,11/9/11,4.71,12653.65,1416
47e6-e10b,7/22/11,4.86,18824.86,1987
48d8-1d09,3/13/10,4.86,19827.73,2323
41f8-dfde,11/17/11,,1587.94,234
4b60-30ef,8/29/10,4.82,50467.46,5873
4c8e-12ef,12/18/09,4.85,35035.62,3491
4505-4406,1/7/09,4.76,58544.79,4490
4fef-5446,11/1/11,4.84,22875.40,2446
408e-faa8,9/21/11,4.73,17989.82,2044
4ef1-f4da,8/9/11,4.62,20290.26,1776
4df4-e9c8,12/20/08,4.86,221000.44,9163
4c73-2fa4,9/10/11,4.91,17024.52,1540
442a-0e1a,3/11/12,4.81,3403.77,398
4acb-1d34,12/28/11,4.66,18165.05,1635
4658-10ab,4/30/12,4.77,338.32,25
4e68-d71d,9/3/11,4.90,10863.09,1047
4113-35c3,7/21/10,4.76,34242.90,3225
4165-2520,7/17/09,4.79,95990.26,9281
4b64-687c,12/5/10,4.67,4681.17,428
4a28-b704,4/27/12,4.84,718.92,77
48ea-cd03,5/12/10,4.88,23862.50,2675
4b83-2f74,9/20/10,4.84,5637.82,495
40dd-ce3e,3/13/12,4.66,9172.64,1033
4eb2-4ba2,5/25/10,4.86,25993.55,2643
489b-2f17,4/9/12,,498.12,86
45b4-2739,3/6/11,4.88,31450.50,3079
4a51-e211,8/22/11,4.85,13186.13,1356
4fd4-3221,10/18/11,4.75,20351.74,2307
49b8-3783,12/11/11,4.59,1917.22,220
440b-36b3,8/7/10,4.72,22995.10,2490
42c9-f09c,7/1/11,4.84,10185.51,989
4c03-02d1,4/30/12,4.68,481.92,45
4df4-26d5,8/13/11,4.79,15315.47,1525
473a-4560,12/4/11,4.79,6343.32,682
4e5d-a620,6/26/10,4.75,16558.46,1743
4c56-f7a4,10/13/11,,8861.94,1196
47f9-eaab,12/24/11,4.65,6385.86,602
4880-a364,12/25/08,4.82,97202.02,9841
49a9-534d,5/26/11,4.81,23432.19,2531
4b7c-ee37,12/6/11,,15120.99,2151
479e-04e3,6/2/11,4.55,18598.06,2208
49c7-3e2e,1/28/11,4.89,14458.36,1586
4757-2417,8/22/09,4.86,96932.18,10073
489d-0550,4/20/12,4.83,1454.71,160
4cc3-1558,10/4/09,4.74,175439.46,19233
48bf-c116,4/5/07,4.76,185237.18,7278
4fdf-80cd,12/1/11,4.86,7351.25,690
4f40-44b8,10/26/11,4.89,7946.72,945
4cb9-db86,9/30/11,4.81,12068.02,1055
42aa-6d59,1/28/12,,7545.09,1170
46f5-fdd9,9/2/10,4.82,61931.26,6614
40ee-1944,2/9/09,4.83,97498.45,9771
4e41-16da,7/16/11,4.83,20439.03,2078
435c-49a9,3/2/11,4.87,30309.16,2944
4be4-72a6,1/10/11,4.63,9900.90,968
425f-9edd,10/20/10,4.76,76491.96,7928
4788-7484,4/16/12,4.70,1920.71,187
4a79-6966,1/20/11,4.89,18085.33,1980
41dd-5c5d,2/24/12,4.72,11909.69,1164
4353-2475,10/21/11,4.71,8632.78,925
40ad-a9a7,1/21/10,4.75,78113.28,8353
48b4-36fd,4/20/12,4.51,506.49,37
4cb0-348c,2/27/12,4.90,7348.20,801
40de-749c,7/22/11,4.60,35263.47,3960
4115-2282,7/31/11,,12740.85,1863
4a7c-cec4,12/26/11,4.90,4027.00,445
4360-5cb7,4/7/12,4.77,972.04,102
4d98-304f,11/1/08,4.82,97354.18,10323
475a-530a,7/23/11,4.89,8187.46,974
4df7-5daa,2/20/11,4.64,21943.15,1448
4208-f505,12/18/09,4.82,82527.57,8933
4d9d-0d28,7/13/09,4.75,89961.16,8815
4874-1eb7,4/20/12,4.71,1189.33,109
4ac8-3fa2,9/23/11,4.56,17222.86,1980
44be-00b0,9/16/11,4.79,1145.54,117
4018-94e1,9/28/11,4.84,6903.72,703
4467-7ed6,5/21/11,4.83,11226.66,1070
43f8-706f,6/2/11,4.72,34257.42,4270
4fb7-df57,5/20/11,4.90,11129.87,1222
4e2c-b487,4/3/12,4.94,1878.99,162
4bd9-6705,7/22/10,4.71,66264.32,7615
4dbd-318a,1/3/12,4.80,7614.14,768
4e9c-1590,9/14/11,4.66,4765.74,498
463c-244a,12/1/09,4.78,47098.54,5374
4471-eed0,4/19/12,4.79,459.84,46
4700-9168,12/27/11,4.82,13785.31,1538
4556-c674,2/5/12,4.91,12306.06,1315
4148-a259,3/13/10,4.85,65842.74,7602
42b6-bc97,9/23/11,4.63,9244.03,999
4922-c17f,11/21/11,4.84,10336.64,1039
48b9-7f56,11/28/08,4.77,81408.80,7255
4154-f67f,12/9/07,4.79,378330.50,15720
4887-5c79,8/17/11,4.86,12537.15,1231
421b-ba67,4/11/09,4.79,110440.34,10830
46fb-a498,7/18/09,4.91,131868.53,5124
4100-bcd9,1/21/11,4.86,13302.13,1446
4065-4d17,12/12/11,4.61,3885.14,431
4fa3-ee99,3/4/11,4.91,17104.46,1876
4056-3816,3/13/12,4.83,6339.01,652
4aac-a96e,3/9/10,4.62,4230.12,373
490e-84b9,1/16/12,4.60,12085.67,1084
4a0b-0cb1,6/19/09,4.78,55288.61,5756
4b61-bbe7,10/19/07,4.75,142294.85,4350
4c69-4921,9/14/11,4.86,11251.82,1209
4a49-0c43,4/6/11,4.76,4967.14,535
4ba9-3c70,3/13/12,4.82,3942.69,420
45fc-852c,2/9/10,4.84,21360.15,2252
4a7c-04f0,6/26/10,4.86,68506.70,3601
41d9-a012,11/15/10,4.75,15077.70,1709
40ea-ee0f,1/19/11,4.89,32490.56,3383
4d71-cdf3,7/14/10,4.83,55362.02,6246
48d0-0c11,8/8/11,,19054.89,2759
4fac-5409,3/9/11,4.83,35385.41,3816
45e3-ee54,9/15/09,4.72,80061.48,8322
4c49-dd57,1/1/11,4.86,33606.11,3525
42fa-f705,4/9/11,4.68,21484.82,2506
4202-a9e7,8/25/10,4.64,38042.21,4253
47f9-dbb7,11/15/10,4.68,26891.45,2896
4d8f-c79e,11/26/10,4.86,31950.98,3404
4721-95e2,11/2/07,4.64,159033.04,9006
413c-9bd0,11/20/09,4.94,52468.10,4694
4b53-cdef,12/31/11,,928.82,157
4360-6195,3/27/12,4.53,677.08,71
45d1-28ae,10/13/11,4.76,2510.10,246
4bfa-5d03,12/18/10,4.85,35703.46,3626
490d-1d30,3/22/08,4.78,288275.75,10688
4229-0dde,4/20/11,4.84,19445.13,2223
454e-413e,4/19/12,4.57,2417.67,277
4522-e6e7,7/24/10,4.80,44379.59,4944
47fc-edd0,9/16/10,4.39,23398.30,3561
4a94-3f78,6/24/10,4.82,43658.98,4866
414f-312d,7/25/11,4.66,28895.06,2994
48e9-083c,3/6/11,4.83,37034.92,4373
408a-d4d2,3/11/11,4.70,9887.68,729
438c-e5c2,11/3/11,4.95,9360.82,992
4a68-f0e9,7/28/10,4.91,40233.92,3097
4af4-a4ba,6/14/11,4.66,8979.72,984
4cdb-230f,3/7/12,4.81,5990.86,575
41bf-a554,12/16/11,4.53,15554.71,1423
42dd-0309,3/29/12,4.51,3922.45,449
4d3a-85a3,7/11/09,4.92,41574.23,4215
4a31-ce8c,2/2/12,,1002.30,150
4705-aaf6,2/14/09,4.79,74437.55,7688
456f-cec4,3/7/11,4.85,9685.06,930
4c58-2dda,6/21/11,4.82,26329.22,2923
4e68-b9f0,10/10/11,4.89,16731.59,1362
4332-e812,10/1/09,4.82,33079.59,3253
442f-f8f3,11/24/10,4.72,8369.86,984
4edf-881d,9/28/10,4.80,18660.58,2032
4f86-315e,12/17/06,4.78,124618.66,5518
4a71-ae1d,4/13/10,4.77,38511.98,4203
4ed0-6c13,10/5/07,4.73,254126.34,9645
4c7a-3a6c,4/3/12,4.93,1369.80,148
4f0a-1c7b,2/28/12,4.93,1256.98,130
4ba7-aa68,3/4/10,4.73,75037.40,7687
4921-07c7,10/17/10,4.89,72295.60,7107
4543-802c,1/19/11,4.73,32126.50,3893
48ba-51ea,6/18/11,4.84,37636.97,4438
4736-b6a0,3/28/12,4.94,1314.81,130
4466-76a5,11/18/11,4.82,6770.59,731
443f-e02f,2/1/11,4.82,10768.22,1177
4c46-4965,7/9/10,4.78,21945.90,2414
4723-c9fa,11/6/10,4.84,20089.51,2025
437a-ec51,1/31/12,4.83,3776.14,395
4c4d-81d8,7/30/11,4.78,27786.30,3113
4140-5ee9,10/21/11,4.73,6456.91,665
4b89-0dd3,4/7/12,4.39,1709.75,153
4720-5b1f,4/22/10,4.79,38495.32,4020
42c5-ed49,10/20/10,4.82,15989.36,1789
46d3-6c63,10/5/11,4.83,10655.47,1011
4bf9-9f9b,3/16/12,4.90,3991.50,354
4b12-a484,9/23/11,4.76,29023.91,3072
4594-0767,9/22/10,4.90,6440.54,723
4ab0-5d45,5/12/11,4.86,7880.92,738
416f-2e5a,2/25/11,4.81,21517.42,2290
4a2b-49f9,8/20/11,4.78,7465.97,799
44f4-7378,6/30/11,4.77,10821.77,1142
4643-7221,1/10/11,4.86,29503.78,2656
466d-6251,12/26/11,4.78,16525.95,557
49bd-0959,8/13/10,4.85,9197.23,946
4e9d-ea98,8/6/10,4.68,20895.18,2114
4fea-8325,4/1/12,4.91,2596.23,232
43d8-6e1c,8/2/10,4.82,8673.03,933
4189-eccc,3/6/11,4.77,17318.65,2064
4df8-8bc3,5/17/11,4.84,2890.94,284
4674-5650,7/27/09,4.83,118267.31,10904
49c1-0359,10/20/09,4.72,23646.87,2758
4414-3ced,6/7/09,4.80,34601.94,3632
4bb4-9567,4/2/12,4.77,763.90,76
4e0b-08df,11/14/08,4.72,9754.10,1050
4ff1-7ce8,5/17/11,4.79,28695.34,3008
400e-1bd8,7/6/11,4.61,21750.82,2359
