rider_id,first_completed_trip,lifetime_trips,first_trip_city_id,lifetime_payments
e020-81b9,6/23/09,56,1032,427.936
0b85-a5ca,3/24/12,58,1032,321.304
163d-4cc5,7/23/11,27,1032,255.192
d965-5985,10/17/08,77,1032,1166.384
2ccc-a8c3,3/25/11,25,1596,242.432
5b72-b651,1/17/12,7,1032,105.864
697f-3dcf,4/16/11,119,1020,781.997356438618
eb5a-ff57,7/15/08,340,1032,2644.89219624818
fea9-017f,5/4/08,481,1032,5037.056
205e-8f7b,4/17/12,3,1032,14.92
2211-e14d,11/7/10,106,1932,804.928
2773-b721,9/26/10,102,1032,822.952
3b0c-95bb,5/8/08,138,1032,1885.152
4ddf-7262,7/26/09,458,1032,5618.832
8c71-e8e7,4/17/12,6,1004,90.24
aa8e-7279,7/5/09,221,1032,2458.488
c957-bd4c,3/29/08,349,1032,4160.256
eb3b-546c,9/15/07,826,1032,7129.776
2e41-be55,7/10/09,290,1570,1967.896
8596-efbc,6/27/11,130,1636,882.08
9faf-1864,2/18/10,176,1086,2523.592
f805-d4e1,4/13/12,7,1032,50.112
1309-0de7,6/11/10,86,1032,778.344
14b0-ac06,3/2/11,4,1814,65.72
1ba8-9be3,8/22/10,69,1082,698.187569333544
7695-7ac1,4/13/09,217,1078,4137.032
76f1-3d2c,11/23/10,133,1032,1153
c84c-51e8,5/4/11,167,1032,1736.912
ca6b-320e,6/25/11,32,1084,284.368
d69e-9035,12/16/09,851,1032,6010.55469986978
e77d-9121,2/10/08,455,1024,3608.48
efb5-1afb,5/12/08,565,1032,8174.69226334836
9520-5b09,8/3/07,629,1032,14144.6642251531
9a98-c7b5,4/27/09,103,1048,1020.36
a32e-dddc,3/3/09,318,1020,4255.35595616805
ca9b-e776,3/17/12,10,1032,72.48
cb26-1308,9/15/09,99,1032,964.199248333314
e212-18d7,12/27/08,200,1430,1466.272
ea4e-259f,3/22/10,238,1020,2315.40406735452
f154-d8f0,1/21/09,480,1032,6746.488
fbeb-f506,10/20/11,10,1086,97.928
2238-e09d,11/4/07,119,1032,1170.176
3b98-0830,6/26/09,1140,1042,10262.0316363042
483e-88dc,10/24/07,641,1024,5800.864
9356-0d50,10/15/09,18,1074,185.912
be0d-17f4,6/16/09,47,1430,555.456
d9cc-a217,5/31/10,297,1032,3074.78053115566
10ff-0b65,9/11/09,385,1020,5890.432
1faf-f01a,6/30/07,295,1032,4210.46159711158
3937-96ae,6/3/10,29,1024,271.16
8d22-aa9f,4/6/12,5,1032,30.072
a780-57b7,12/6/11,70,1032,664.848
bac2-6214,3/5/12,6,1070,47.936
fc9a-2a90,7/13/08,832,1020,8875.95652679282
0a3d-6451,8/16/10,202,1048,1963.51215331716
398e-1cf6,1/8/11,358,1410,5209.28336460507
8f55-37f2,6/4/10,89,1004,1705.219067478
e7c2-dca9,1/18/10,207,1032,1975.88
3502-9114,8/23/09,286,1032,2312.496
38f9-01ff,6/27/09,187,1688,1488.24
6e89-beab,7/9/11,93,1028,1179.616
a9bb-38f0,10/7/10,726,1032,10245.528
ce2f-c130,5/28/10,116,1814,711.874651578039
e4e2-afb4,7/10/10,92,1032,1292.29602007335
e900-f5f2,5/29/10,105,1596,1228.21925752458
fac2-21cc,10/18/08,438,1032,4446.71178314298
5805-a35b,4/1/11,15,1032,131.368
91c3-6aa5,8/18/07,159,1032,2826.984
974b-e0c5,9/5/09,49,1032,342.694774820255
a49e-760d,10/13/07,208,1032,2806.56243638644
b0fa-824d,11/21/08,170,1032,1663.976
ff13-f944,2/6/10,311,1032,2766.12428767704
1639-ec6a,11/21/11,12,1004,105.24
347b-638f,2/24/07,237,1032,3381.61256099599
4735-6a6b,2/7/09,55,1032,578.432
6e40-3d82,4/13/08,433,1032,4739.18021729151
a565-f277,3/2/08,304,1032,3252.048
0877-a2f7,12/11/10,223,1032,2358.688
1568-f931,2/27/07,1208,1032,8530.624
1f18-501c,10/21/07,388,1032,4078.496
5059-d813,10/1/11,22,1032,207.536
86fa-1561,3/25/08,152,1032,983.063400763047
99c7-ccc8,2/26/09,493,1052,8320.36697491385
a2de-ae8a,10/31/08,438,1032,4117.456
af7e-3f0a,7/2/10,64,1032,1793.384
cf6d-5eb2,12/17/09,214,1032,1545.32
e084-d84f,4/12/12,5,1032,53.216
f9de-9f45,1/27/11,82,1032,527.448
06ad-9ae0,6/13/09,430,1032,3698.824
94b5-e610,11/2/08,229,1032,2169.448
aa04-c580,5/26/09,437,1032,4706.736
bdbf-3f71,11/22/09,109,1020,656.648
d919-4c18,9/13/08,821,1032,5896.248
d9cc-5287,10/31/08,1596,1112,10033.832
e2ec-6425,9/26/09,99,1020,1105.312
ec9c-38f0,6/10/11,261,1032,2219.224
25c3-24c3,4/16/11,83,2384,518.580290557638
edd9-d9cc,1/29/12,7,1032,87.152
f871-988a,12/12/10,87,1032,828.777320359056
1198-0b7c,10/10/08,141,1032,1356.96848259308
1536-4fc7,2/12/09,40,1020,490.152
394a-3a35,10/31/10,72,1032,1187.496
807b-d20e,10/7/11,115,1032,1120.544
b748-d487,11/20/09,106,1042,1081.688
c60b-04f4,12/18/10,19,1020,271.72
dddf-574f,1/23/09,182,1032,1275.88351518262
e7a3-088d,9/19/10,98,1032,740.36944284006
f9b4-5398,10/4/08,205,1074,1984.82033112549
4e07-c7dd,3/21/11,634,1032,4736.968
aa0b-70c4,7/10/09,172,1032,1728.88
d595-76d0,5/5/09,91,1032,1327.00626873882
11d5-7019,9/13/10,65,1048,720.04
1bda-edc7,6/7/07,1182,1032,15549.7645858495
6385-e044,9/10/07,301,1032,2405.11871286039
95c2-e5f1,10/8/10,10,1042,120.728
97ec-e8fa,12/18/09,293,1032,2343.02398761039
b273-67e9,4/3/10,117,1032,1267.664
b935-5a36,6/24/10,74,1636,857.952
dacd-b119,3/1/12,34,1032,768.28
1c25-3d11,4/5/07,300,1032,4065.05161807767
1f01-1329,10/16/08,254,1004,3340.048
454d-9fe3,7/11/09,236,1838,2626.784
70e1-e105,10/31/08,151,1032,1444.704
9618-f32d,11/6/10,124,1944,1957.344
f32b-e042,1/8/12,10,1578,121.12
23bd-9ec4,10/8/11,47,1020,739.624
6812-43f5,8/17/08,286,1032,3015.52
9304-9bfa,9/10/07,295,1032,2944.32
95ec-08f2,3/7/10,511,1042,5314.256
cf2c-5fd3,6/11/10,175,1032,1992.184
12f6-a087,1/17/12,11,1714,71.808
37ae-48c8,4/4/11,197,1032,1483.4
3ebf-f5f0,9/3/09,82,1078,838.994340580787
479f-02b0,5/28/10,263,1020,2881.38983647799
6785-ad26,3/12/11,65,1032,704.272
6f2d-6a0d,4/10/11,26,1032,231.368
8a58-26d6,2/21/10,139,1032,1165.616
a518-8604,1/25/12,41,1708,212.68
c285-6b7b,11/21/07,1081,1032,9101.328
c5ed-bbd3,5/11/10,16,1032,200.872
dbfb-c445,3/14/09,118,1032,1064.576
f716-b1bc,3/11/09,65,1032,744.448
29df-6cfc,4/25/09,385,1032,3279.77380936569
4869-b9be,7/4/09,130,1032,1078.032
6016-25e7,12/28/06,1591,1032,22558.5840716299
715b-bfc1,5/28/08,385,1032,2604.112
86bf-6082,6/20/10,188,1032,2137.712
c81b-4ef0,1/29/09,108,1028,1078.84
ca56-a3fc,3/19/12,40,1048,393.552
ccee-376d,7/28/07,1246,1032,11046.8776060548
eb51-ff0d,1/31/10,151,1032,996.606720274773
edaa-e9bf,4/11/12,18,1004,209.432
312e-8d18,11/6/09,87,1814,731.768
53ac-3b87,2/20/10,107,1032,1313.224
5d65-e6f6,3/22/09,190,1020,1897.688
71fd-6606,2/5/12,8,1032,78.496
7507-c407,6/21/08,647,1032,9734.384
b7b8-ae23,7/9/11,16,1024,408.208
beb3-0c43,2/11/09,111,1032,1092.12
c9fe-7246,12/6/09,555,1078,4464.352
0c8d-c911,6/30/11,248,1032,1760.96
435a-10a9,5/13/09,228,1032,1757.432
704e-7f97,1/17/10,330,1032,2559.29915530737
7103-3f25,2/16/07,884,1032,8625.34039332466
826e-ac2e,8/29/08,379,1032,3720.09033336879
e11d-b9c9,3/4/08,304,1020,3738.65544651349
fbe1-e84a,3/25/11,111,1066,2071.696
008e-1098,4/18/09,192,1020,1733.656
0403-8cd8,5/17/09,414,1032,4090.62340161245
2254-6d3e,4/16/09,293,1032,2033.04
2cce-3548,12/22/10,48,1032,454.184
451c-8baa,6/28/09,399,1048,2666.288
458f-6f0e,11/27/07,515,1032,4838.90411979308
a68f-2fe8,10/25/08,683,1032,5992.2
e7e3-7b31,2/23/12,99,1032,1116.736
26ae-0609,4/4/09,227,1066,1872.76244825019
390d-9332,10/12/07,562,1032,6390.176
4b1e-c2a0,11/28/09,316,1032,2731.728
65f5-767a,6/23/10,167,1032,1588.15289489096
d2d1-c07d,7/28/10,165,1032,1682.8
0569-0cdf,8/3/09,391,1032,3774.728
5529-fe8c,11/7/08,222,1048,4539.28
5be5-1379,6/23/11,196,1032,1473.832
c4f2-839c,7/8/10,46,1042,643.752
e763-a607,2/1/09,222,1032,2168.216
efc3-8d49,11/2/08,587,1082,5215.912
393b-9064,9/29/07,770,1032,12207.1983963358
45fb-3b39,8/16/08,678,1032,12086.6459721501
48f4-ee4c,11/14/07,751,1032,7769.55200151349
bf81-96ff,1/19/12,59,1032,995.44
d496-0b86,1/20/10,252,1032,1962.944
32b0-392d,9/18/10,182,2028,979.218948492952
a1c6-de2a,4/7/10,21,1032,271
a3da-1616,10/1/11,178,1032,1225.136
dc5b-030a,12/20/07,125,1032,3542.968
eaab-34f9,4/7/10,33,1032,480.416
f3c4-3b52,3/21/10,161,1032,1382.936
f593-5991,6/14/09,137,1032,1061.41024242735
000b-b88a,9/27/09,387,1032,3324.64856817251
8937-ce9d,9/21/10,344,1032,3249.32
9363-930e,3/28/10,100,1032,678.544
4970-01da,10/5/09,88,1128,550.71808
4c12-d9ec,10/3/09,348,1032,2352.224
849e-e04b,12/3/08,189,1032,1362.91946722583
8e3d-b5c3,2/25/10,498,1032,3905.152
ce54-d6e3,5/25/10,555,1032,8188.184
701b-80c5,11/17/11,126,1032,801.12
8fee-8799,9/3/09,129,1024,1247.2
9641-bb82,3/15/08,786,1032,8686.344
0dae-e006,1/19/08,709,1032,11582.0755144635
1378-1e9b,12/4/09,105,1032,821.088
1cbf-357a,9/6/10,163,1032,1491.27359157759
a9d9-9ce2,10/3/07,1448,1032,29081.0972190869
b67c-aa7c,3/3/11,25,1020,305.672
0fa0-4364,9/18/08,756,1032,6186.504
11f9-4089,7/4/08,120,1032,1261.576
2b90-7a85,10/10/08,732,1032,6852.656
5854-b525,11/10/09,201,1074,1742.584
796f-4dfa,11/22/09,125,1032,784.52
8a1c-9eba,11/7/10,231,1032,1998.064
9845-3946,5/22/10,573,1032,5065.824
a977-2694,4/28/07,643,1032,5816.552
b437-1403,7/26/09,24,1926,227.472
d940-ecda,8/20/09,47,1032,398.352
e889-7c77,2/12/10,63,1032,609.776
f2e0-cc0b,2/25/10,210,1032,1968.272
2ec6-6a4f,5/26/08,510,1032,6114.768
55eb-3749,6/8/11,32,1096,541.404403612546
7167-3c5c,9/13/07,65,1020,1964.16860141045
d7fd-185c,6/2/11,415,1032,3361.984
f821-d417,3/29/07,918,1032,12731.52
fbe8-843b,3/1/11,43,1020,583.850768053218
11fc-ffc0,7/8/10,170,1112,1127.264
24ab-e08f,8/24/11,115,1032,968.28
281d-812d,4/16/10,7,1428,65.832
2c8d-b710,4/22/11,158,1636,1505.16
92f2-ccc7,1/29/10,211,1032,1954.848
9434-d6c0,10/29/07,508,1028,5498.328
4b56-484f,2/22/11,83,1032,595.312
6d03-c8fc,10/12/11,44,1032,221.36
81a1-50a3,12/17/09,363,1032,3196.20952975298
eb23-79db,1/27/09,306,1032,2670.456
eecf-e319,12/20/09,470,1848,3495.88
f4de-e020,6/7/11,392,2178,1772.56315847759
18c4-a02a,5/22/09,361,1570,3820.336
4677-eaaa,10/18/09,120,1004,1050.66792035861
cf7a-c924,10/15/10,90,1112,943.496
04b9-f259,11/16/08,160,1032,1431.82527461443
1de1-0554,5/30/07,887,1032,14224.376
30fc-6acd,10/28/10,11,1070,112.184
3d28-8112,8/27/11,38,1032,441.96
3ee3-502e,12/4/09,227,1020,1960.504
4717-67e0,3/18/11,626,1032,4916.352
89ac-c5e6,9/8/07,605,1032,6056.48703855702
e0f1-9d8b,5/5/10,175,1032,1401.008
4629-d66d,2/10/12,74,1032,1035.792
61a0-42fc,10/17/10,68,1032,883.456
7854-d97a,8/2/08,1236,1032,10773.384
c413-d62b,5/10/10,83,1032,1157.184
c5ff-4c75,12/30/11,10,1058,260.915702080406
ddc3-57d9,12/3/09,154,1032,1358.776
e27b-26ca,8/27/11,443,1032,5245.35272820081
f214-ced8,12/20/08,191,1032,1533.288
fd01-5d1d,12/26/08,403,1020,4439.57792082203
1fe9-4bc9,1/28/11,330,1032,2909.696
3ec1-afcd,2/1/12,16,1120,80.3128763364315
4dd3-c4db,12/10/10,179,1032,2950.608
60b5-4900,10/10/11,50,1032,440.744
62cc-423d,8/23/09,476,1032,5606.53206890614
adc0-d443,1/5/10,435,1032,3376.664
b809-27f1,9/19/09,1229,1032,11733.904
d757-a8a6,12/31/11,12,1636,109.896
2c46-e05e,2/28/11,30,1046,206
2c7d-ec58,12/24/09,367,1032,4334.848
684f-b10d,2/10/12,29,1042,272.736
bd4a-cb83,3/22/09,172,1032,1980.72
cb83-7f3c,7/3/10,16,1032,204.96
1852-a592,8/6/11,341,1032,2664.48
b3a8-dda0,4/14/10,670,1032,5610.8
bbf7-aed5,2/11/11,519,1032,3794.192
c0df-4bf1,10/4/08,142,1032,1473.112
d2ca-8b33,10/15/11,23,1112,195.888
f990-0773,12/25/08,563,1024,4955.66563043787
41f3-9626,1/28/07,1510,1032,27973.1788363485
54c0-c816,6/25/10,76,1032,724.064
7d40-c40d,4/7/10,131,1020,2692.728
8732-3792,4/30/12,2,1032,48.456
9d61-9012,6/5/10,528,2616,4398.34133079396
d0fa-ac07,2/7/09,356,1032,3685.82018194435
1459-cc97,7/29/07,160,1032,1717.43948401391
2296-9218,4/4/09,593,1032,5298.71372106669
8803-7793,9/3/10,183,1032,1522.98586910717
8a4e-b7aa,4/4/10,14,1428,157.152
beee-c399,6/5/10,49,1090,640.944
ca3d-5df7,10/24/09,355,1032,3270.664
1c4e-9168,8/15/09,601,1032,5041.408
4111-2548,5/25/10,243,1024,2519.304
81cd-f96c,1/21/12,37,1032,247.712
a4ea-5f90,4/12/08,173,1112,5304.336
35c6-aafe,11/10/07,235,1032,2225.84
4725-70d1,8/3/08,649,1032,4534.888
727d-79bb,4/21/07,141,1032,2048.50838004984
9883-7ad3,7/19/11,4,1032,37.856
9b81-b25d,4/5/10,79,1032,564.512
9e38-d5cb,6/13/10,94,1716,811.264
afe8-2f4f,12/13/08,228,1032,2654.904
b906-c97c,7/8/11,25,1134,219.687779035544
1a9c-7460,7/27/08,221,1020,3400.512
1d8c-67bf,12/19/07,527,1032,7722.90238677432
2256-84aa,5/10/11,82,1032,569.312
391c-deba,2/20/10,86,1838,757.912
4e4c-8426,1/7/10,219,1020,2238.864
ab0b-bdec,8/16/08,417,1032,5945.85308761178
dd52-87cf,1/27/09,705,1126,5645.888
e59e-a248,3/17/10,1003,1032,9274.98016025991
fa5c-84e3,7/27/08,335,1032,2499.98122481028
117b-2069,6/20/08,294,1032,2762.70230386483
16f2-b41d,1/30/10,216,1032,1827.952
2636-c5e9,2/24/10,424,1042,3882.648
3bbf-6de6,2/4/12,43,1032,312.864
e57e-37d6,8/21/10,127,1048,1082.488
e9f8-054f,9/14/08,447,1112,3445.568
f0bc-9466,3/12/10,286,1032,2321.472
1355-5b1c,9/12/09,28,1032,409.272
29c9-3929,5/2/12,3,1032,14.888
2b92-f6f1,5/11/11,6,1066,62.088
402b-8beb,4/16/11,115,1032,721.104
5e69-4079,4/1/11,81,1020,534.464
90f3-83c3,10/17/11,83,1032,440.864
a41d-c57f,10/20/07,109,1032,984.128
a9a2-a618,9/7/09,139,1032,1286.16
afc1-b6a0,12/11/07,265,1032,3713.632
b234-0f38,10/1/11,235,1032,3198.168
e174-50b7,1/31/12,7,1268,109.824
ef40-c1a4,4/27/12,9,1032,72.656
112b-0613,11/3/08,313,1032,2658.672
1dfd-a5ad,7/3/07,620,1032,5783.016
4e62-8c25,12/30/07,870,1032,9716.52042541661
6be9-26d4,10/6/10,89,1032,773.792
6d43-f642,1/15/12,9,1020,79.888
94b3-01e8,3/9/11,461,1032,3749.44
e409-bb10,2/14/11,15,1436,133.647601050529
e57f-76ee,10/8/11,18,1032,188.128
07f4-e9ec,2/20/09,464,1032,3477.78217647267
507c-8267,1/3/12,88,1032,911.76
5969-3816,3/27/11,131,1078,1676.768
602b-8315,2/12/08,302,1032,3802.33379202105
7d0c-5a2a,9/3/10,84,1066,768.008
bdd7-8535,3/6/10,876,1032,6559.032
da3c-ab15,8/9/09,68,1078,523.856
df5e-2aa1,7/24/10,643,1174,3725.09984696836
f00a-4991,6/26/11,11,1042,89.68
079b-ac7b,12/1/09,190,1032,1612.336
0b26-4069,9/19/10,105,1032,1100.16
2c9f-9ba5,12/12/10,254,1032,2410.712
31e4-1004,6/4/08,199,1032,1736.28
69a3-db38,11/6/10,20,1070,165.736
9e12-75d1,12/13/09,828,1032,7153.704
9e15-b646,8/19/11,439,1032,4444.328
a31c-9598,5/3/08,519,1086,4295.848
a419-6a22,1/12/07,2233,1032,27272.56
b346-30ba,10/3/10,454,1032,5447.192
dac1-bafa,12/21/11,82,1032,475.648
ec7b-351a,3/20/10,52,1926,633.104
f163-ca56,5/15/10,20,1066,399.728
2a0e-4b04,11/22/08,287,1032,2834.824
2b19-4b12,9/27/11,160,1032,1264.96
3409-15c4,7/17/10,262,1032,2053.48
4807-bea9,1/7/09,178,1048,1860.072
9177-66d3,4/19/08,101,1032,1303.864
9d8b-69b5,8/29/10,30,1428,298.888
9e49-99eb,3/1/08,785,1032,5739.344
eb03-7c13,11/8/09,476,1084,6716.312
fb29-b231,12/3/09,254,1040,2448.792
112c-2cf9,3/12/12,7,1032,97.744
1dbb-8766,12/12/08,461,1032,4298.28
41c6-7de9,12/28/08,493,1020,8113.01178846566
72a4-62f5,8/30/08,204,1032,2119.24
89ec-1339,8/26/08,408,1032,4699.824
9636-aca3,9/2/10,279,1112,2017.88
fa9e-cd2e,2/26/11,190,1032,1531.36
fb2d-c054,10/23/10,205,1032,2066.63706132241
0612-2c5e,9/10/10,84,1410,694.371169609195
22dc-f4d0,11/28/10,155,1032,1317.16
5726-d953,3/22/12,14,1422,178.396497600393
9b61-3dcc,4/13/08,414,1032,4174.04
a58a-d81f,11/14/11,70,1158,865.56
aad6-3cea,9/7/08,124,1032,1370.192
e8fa-82bf,11/19/11,134,1032,768.784
2a70-4bc6,2/11/08,513,1032,9147.33815253229
4baf-44f9,11/30/08,241,1032,2442.96
5b96-fd41,12/29/07,71,1078,610.104
e550-6429,8/4/09,816,1032,6296.04392143617
0803-6a05,1/20/12,34,1032,171.208
161a-3c33,1/9/10,102,1024,775.4
1c84-fbdd,3/3/10,14,1032,161.376
3875-60e3,4/12/12,20,1032,182.712
9b64-974a,3/3/12,13,1578,128.256
c6c9-0b62,6/13/08,608,1032,6195.432
d863-883e,7/24/11,209,1280,1364.55706396127
2a10-6f27,10/23/08,276,1024,2969.5809522098
4f9e-1716,12/30/09,33,1020,374.693279380967
adb1-1507,11/29/11,161,1020,1845.53655040565
2201-fe59,8/4/11,174,1032,1242.216
8132-2993,8/26/08,424,1048,4265.96
3159-6822,10/26/11,21,1708,295.48
4791-ef02,2/1/11,20,1086,231.688
5c32-93c5,11/22/09,652,1032,5765.648
5fbe-042b,2/27/10,419,1814,2957.328
6604-a912,3/1/10,125,1032,1184.056
8164-d106,8/20/08,221,1058,2002.48429479006
af4e-c6ff,2/14/09,1281,1032,10004.416
b381-d55e,2/1/11,71,1032,586.976
d6fb-1f61,11/18/11,110,1032,1626.04
d77a-397d,11/26/11,66,1032,691.272
13c2-fec3,10/31/11,7,1154,52.088
2d27-fc84,1/23/10,304,1082,2685.08
30a8-957e,4/11/09,348,1032,2594.04888647957
72f5-eedc,6/7/11,321,1032,2694.36
b3b5-8417,5/18/08,207,1032,2258.0411954781
c377-63d8,1/29/12,12,1028,106.504
d3cc-b509,2/14/09,202,1032,2130.752
e971-64a8,5/2/08,231,1032,3764.824
12cf-61de,2/13/10,30,1418,246.704
31d6-a7ff,3/10/12,32,1032,272.456
755e-f934,8/17/08,76,1112,2175.824
8a7b-a483,5/6/09,539,1032,5735.192
a764-e73d,10/7/07,822,1032,6893.096
a785-66dd,10/21/07,260,1032,2327.75364219466
bb95-0fd9,5/18/08,635,1032,4946.896
c814-1738,11/6/08,520,1032,4174.27203792671
ec96-4b61,7/26/08,182,1032,1544.48
2c2b-29e0,4/18/09,815,1028,7923.088
4878-f272,12/25/09,362,1032,4135.12
ba2d-68cf,9/16/07,231,1032,2791.34031490197
cf1d-978c,6/7/10,107,1032,940.52
d67d-0a7b,2/26/10,163,1032,1742.23389708685
d98e-ad0e,9/24/11,39,2826,342.449294812004
2c61-e604,8/21/10,210,1032,1432.032
6a9a-3c73,12/20/08,30,1032,405.936
6e8c-0c6b,1/6/12,42,1020,364.576
eada-8252,8/9/10,9,1138,182.544
35b8-3d23,9/2/09,581,1032,5342.528
5507-eb28,5/25/07,247,1032,4102.16
5904-d4b5,10/24/11,9,1024,61.024
7355-f011,10/17/09,93,1032,1511.68055879983
9c07-1052,3/13/11,12,1716,100
0930-a9f1,10/11/11,193,1032,1327
1c80-0bcb,1/17/07,323,1032,5861.39245645548
1d3a-70d5,1/7/10,34,1086,563.072
27a7-616b,5/2/11,28,1636,378.568
3c36-d18a,10/13/09,201,1636,1732.58637343971
3e3e-4a7f,4/10/09,364,1024,3750.85022290677
48b8-d72c,10/26/08,172,1024,1551.96239445484
5181-723f,9/9/11,5,1032,69.296
7c92-f029,4/17/12,15,1004,124.912
a171-c9ec,2/26/11,32,1032,326.4
aa64-2fda,3/9/08,349,1032,6982.16
b6ed-11ae,1/1/07,25,1040,785.608
be90-590a,3/21/12,5,1032,35.944
e66e-2337,6/13/09,364,1032,3992.528
fdf9-4bd5,2/28/11,9,2178,52.507633822803
489f-29fa,12/10/09,269,1032,2531.80031372429
6267-2350,6/22/09,197,1066,1946.392
bf25-1f0b,2/27/08,310,1028,3270.592
df8b-0152,11/27/08,73,1078,1111.26490147351
e55d-04b8,2/28/12,5,1032,28.3272956573468
200d-f913,8/30/09,74,1084,777.44
35e9-21ee,12/16/11,19,1284,240.480754663456
7590-82e9,6/18/11,155,1032,971.256
c26e-8629,7/10/10,440,1032,3700.192
f877-614d,12/5/11,26,1032,209
0b79-0ee8,9/18/09,318,1032,2592.16599651821
18e0-1a57,10/18/11,86,1032,964.576
1c2f-4e95,1/25/09,444,1028,5954.19993563865
651e-12f7,5/3/12,3,1112,51.84
9a4f-3de2,10/7/11,29,1032,274.984
0c72-3ee3,4/26/09,276,1032,2870.37426639716
1b4e-8d74,3/7/09,1091,1032,11361.736
9bbe-6a60,5/18/08,1194,1032,13244.6440495069
d0dc-bbd3,3/5/10,175,1028,2788.95239471556
0dac-2551,1/11/11,108,1032,1077.12
a912-5f98,12/16/07,191,1032,1984.8
0b34-338d,4/29/07,261,1032,2808.33705902752
0ffb-1784,12/20/09,49,1032,443.6
33d2-d2ff,8/29/10,231,1032,2249.69083563374
72e6-706a,3/2/12,5,1032,26.2
9f9b-9352,7/8/07,547,1032,4906.616
ae88-1c41,4/1/09,67,1032,590.301960197053
b8ed-f739,11/22/09,357,1032,3248.336
cf81-3ce1,3/16/12,51,1032,407.608
f118-3e09,12/11/10,40,1042,429.950885852135
ff69-71b3,7/31/11,57,1032,479.328
04de-6ad1,8/9/11,12,1032,85.296
7454-c665,8/25/09,251,1032,2028.84
f62f-1e9d,11/28/11,120,1032,1149.448
f890-9805,9/24/08,173,1048,1998.712
0fad-c6e2,12/14/10,534,1032,5823.352
14e7-22b8,10/19/08,539,1032,4654.04
41e1-bb74,7/25/10,64,1024,701.664
524b-22eb,7/11/10,178,1020,2529.784
572d-af28,8/26/09,174,1032,1784.48
b622-eee0,11/9/09,267,1032,2605.984
d370-d31d,4/30/12,4,1032,37.944
0c59-f87d,4/4/10,158,1042,1061.272
4507-355d,10/2/11,6,1814,47.424
7f9e-b5ac,9/24/10,315,1032,2050.67090916753
b91c-8fb9,1/24/08,311,1032,2771.90411847444
90fb-77ef,11/28/10,11,1032,245.056
d031-e254,4/7/09,1411,1020,13979.3688601819
f020-0f79,3/2/12,17,1094,230.464
04b7-017c,4/5/11,26,1032,181.024
25d1-eb73,9/1/08,254,1020,2798.824
6c76-b5ef,6/5/11,127,1926,1289.264
ac18-f90e,3/14/10,107,1032,1465.184
dc33-bfa6,1/4/09,617,1032,6916.59528415592
e5f0-8c7a,7/26/07,571,1032,9119.59137053228
e823-254d,6/4/09,576,1276,3347.12437788952
075e-56bb,12/15/10,39,1058,389.086206569862
107c-69ab,8/31/07,1334,1024,13234.696
344d-e310,4/28/11,220,1032,2090.77263776635
3ae1-6aec,11/9/07,530,1032,5636.84
5c46-a214,5/13/11,70,1032,691.152
a3c0-a007,1/27/08,763,1032,6336.60817583149
d3cd-6e44,3/5/10,65,1032,387.248
e3eb-322b,10/3/10,333,1032,2842.064
0cf0-8b7a,4/22/12,6,1032,101.944
5c77-09bc,9/3/09,251,1032,2656.888
92fd-1711,8/27/11,58,1032,405.248
ba3c-2453,4/21/11,65,1032,686.368
ba7b-c106,1/27/10,287,1032,2186.072
c68c-c757,10/6/07,549,1032,4423.72026792049
e0a9-4316,7/24/08,79,1032,904.152
288c-b73d,4/22/12,2,1032,18.128
5bad-e3fc,6/7/10,166,1032,1199.04
8acb-dd9f,4/5/10,988,1032,7656.664
9f5f-8d84,9/18/09,647,1032,4797.112
b9f0-d719,2/13/11,47,1032,976.432
d6b6-44cb,1/11/12,2,2780,20.864
fde6-0dfb,4/19/09,95,1032,1204.384
1d2c-70c9,10/3/10,96,1032,978.304
8619-1c9d,12/26/08,98,1032,2609.392
8661-def3,5/23/10,219,1684,1686.96
c0e2-74d9,4/3/10,95,1570,1947.192
2f83-a425,8/17/09,498,1058,6675.29783560902
5876-5c93,7/20/08,431,1032,4027.85679202532
67af-0879,7/25/09,185,1066,2498.688
7f40-3044,10/3/07,293,1032,8130.8064784
8910-9e88,7/2/07,601,1032,5360.664
f089-b3e2,1/7/09,40,1032,471.336
018e-a3ae,9/19/10,29,1024,434.888
0e2a-3b9d,11/15/09,51,1028,1102.328
3ffb-974c,10/8/11,99,1032,869.048
4787-3ba0,7/17/08,171,1028,1411.352
9dd2-1873,1/7/07,938,1032,9982.848
9e4f-becb,8/13/08,262,1032,1842.32
a2d1-258f,5/7/09,442,1032,4639.69805963372
ac48-494b,8/21/10,20,1042,160.608
d388-4a2a,6/16/07,801,1032,13827.186045738
fd54-2a5d,5/9/10,169,1032,1591.928
0c82-636c,4/8/12,11,1032,155.44
2cf9-1159,9/20/09,126,1032,1278.552
5176-cdd8,12/10/11,12,1066,100.904
7f08-6a07,1/25/09,913,1032,8136.31031397734
8815-516f,4/1/11,226,1032,1657.576
066a-25ad,1/20/10,101,1032,737
266e-2c15,4/12/12,13,1032,93.976
b1bc-70cc,8/24/09,307,1032,2730.07296192503
ece8-ed54,1/4/09,114,1032,1228.616
3b2d-ca09,6/30/07,431,1032,4213.472
6da1-a2e5,6/4/10,16,1086,187.776
9f14-80c0,10/1/11,17,1004,173.936
b76f-fb0d,2/4/09,321,1032,2855.68
c837-5800,6/21/08,1305,1032,11265.68
e49f-992b,5/8/11,99,1032,732.6
18cc-6f2a,5/8/08,1089,1032,8270.616
